	sent_nr	sbn_verb_pos	nr_neg_roles	nr_pos_roles	closest_role	closest_distance	closest_word	closest_word_pos	furthest_role	furthest_word	furthest_word_pos	furthest_distance	word_pos	token	sent_idxs	sent_tokens	subj_nr	sent_pos	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	closest_inverse_distance	furthest_inverse_distance	word_length	target_skipped
13101	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	19	109	168	168	168	168	152	152	152	152	-3	-3	4	0
13102	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	20	14	192	328	328	328	0	0	0	0	-3	-3	4	0
13103	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	21	52	156	156	156	156	140	140	140	140	-3	-3	4	0
13104	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	22	164	204	204	204	204	160	160	160	160	-3	-3	4	0
13105	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	23	109	220	220	220	220	212	212	212	212	-3	-3	4	0
13106	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	24	115	280	280	280	280	284	284	284	284	-3	-3	4	0
13107	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	25	191	156	156	384	548	172	172	172	172	-3	-3	4	0
13108	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	27	30	172	172	172	172	148	148	148	148	-3	-3	4	0
13110	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	29	80	216	216	216	216	272	272	272	428	-3	-3	4	0
13111	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	30	54	292	528	528	528	316	316	316	316	-3	-3	4	0
13112	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	31	165	140	140	140	140	0	0	0	0	-3	-3	4	0
13113	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	32	69	188	384	384	384	308	308	308	308	-3	-3	4	0
13114	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	33	35	136	136	136	136	152	152	152	152	-3	-3	4	0
13115	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	34	150	152	152	152	152	160	160	160	160	-3	-3	4	0
13116	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	35	106	200	200	200	200	164	164	164	164	-3	-3	4	0
13118	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	37	73	116	116	116	116	172	172	172	172	-3	-3	4	0
13119	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	38	8	204	204	204	204	148	148	148	148	-3	-3	4	0
13120	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	39	70	196	196	196	196	0	0	0	0	-3	-3	4	0
13122	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	41	21	180	180	180	180	168	168	168	168	-3	-3	4	0
13123	189	3	1	1	Experiencer	-3	He	1	Experiencer		-1	-3	5	felt	[4, 5]	['felt', 'like']	42	129	216	216	216	216	0	0	0	0	-3	-3	4	0
13125	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	1	184	168	168	168	168	116	116	116	116	-1	-1	3	0
13127	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	3	60	204	204	204	204	0	0	0	0	-1	-1	3	0
13129	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	5	71	136	136	136	136	0	0	0	0	-1	-1	3	0
13132	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	8	73	240	240	396	532	132	132	132	132	-1	-1	3	0
13134	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	11	33	132	132	132	132	148	148	148	148	-1	-1	3	0
13139	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	16	190	228	228	228	228	252	252	252	252	-1	-1	3	0
13140	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	17	89	204	204	204	204	0	0	0	0	-1	-1	3	0
13141	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	18	26	240	240	240	320	0	0	0	0	-1	-1	3	0
13143	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	20	96	56	56	56	248	228	228	228	228	-1	-1	3	0
13145	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	22	176	224	224	224	224	0	0	0	0	-1	-1	3	0
13146	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	23	55	1240	1240	1240	1240	188	188	188	188	-1	-1	3	0
13148	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	25	165	232	232	232	232	164	164	164	164	-1	-1	3	0
13151	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	29	156	192	192	192	192	0	0	0	0	-1	-1	3	0
13152	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	30	119	608	608	608	608	268	268	268	268	-1	-1	3	0
13153	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	31	157	180	180	180	180	0	0	0	0	-1	-1	3	0
13154	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	32	53	56	56	220	416	156	156	156	156	-1	-1	3	0
13155	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	33	205	172	172	172	172	0	0	0	0	-1	-1	3	0
13157	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	35	181	256	256	256	364	0	0	0	0	-1	-1	3	0
13159	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	37	131	136	312	312	312	172	172	172	296	-1	-1	3	0
13160	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	38	147	268	340	340	340	0	0	0	0	-1	-1	3	0
13164	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	42	155	316	316	316	460	148	148	148	148	-1	-1	3	0
13165	190	1	1	1	Agent	-1	He's	1	Agent		-1	-1	2	got	[1]	['got']	43	52	220	220	220	304	88	88	88	88	-1	-1	3	0
13166	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	1	184	340	428	428	428	0	0	0	0	-1	-1	4	0
13167	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	2	152	268	268	268	268	136	136	136	136	-1	-1	4	0
13168	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	3	60	144	144	144	144	216	216	216	216	-1	-1	4	0
13169	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	4	109	176	176	176	176	0	0	0	0	-1	-1	4	0
13170	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	5	71	208	208	208	208	0	0	0	0	-1	-1	4	0
13173	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	8	73	168	168	168	168	200	200	200	200	-1	-1	4	0
13174	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	10	26	80	80	348	1136	0	0	0	0	-1	-1	4	0
13175	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	11	33	148	148	148	148	0	0	0	0	-1	-1	4	0
13176	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	12	19	136	136	136	136	0	0	0	0	-1	-1	4	0
13178	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	14	15	156	156	156	156	0	0	0	0	-1	-1	4	0
13179	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	15	176	144	144	144	144	0	0	0	0	-1	-1	4	0
13180	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	16	190	176	176	176	176	152	328	328	328	-1	-1	4	0
13181	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	17	89	184	184	184	184	0	0	0	0	-1	-1	4	0
13182	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	18	26	196	196	196	196	0	0	0	0	-1	-1	4	0
13185	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	21	137	108	108	108	108	0	0	0	0	-1	-1	4	0
13186	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	22	176	296	296	296	296	248	248	248	248	-1	-1	4	0
13187	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	23	55	476	1316	1316	1316	76	76	76	76	-1	-1	4	0
13188	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	24	172	276	276	276	276	172	172	172	172	-1	-1	4	0
13189	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	25	165	136	136	328	544	236	236	236	236	-1	-1	4	0
13190	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	27	115	360	360	360	360	72	216	216	216	-1	-1	4	0
13191	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	28	54	224	224	224	224	220	416	416	416	-1	-1	4	0
13192	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	29	156	204	204	204	204	0	0	0	0	-1	-1	4	0
13194	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	31	157	168	168	168	168	0	0	0	0	-1	-1	4	0
13195	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	32	53	412	412	412	412	300	476	476	476	-1	-1	4	0
13196	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	33	205	256	384	384	384	204	204	204	204	-1	-1	4	0
13197	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	34	62	240	240	240	436	0	0	0	0	-1	-1	4	0
13199	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	36	172	220	220	220	220	0	0	0	0	-1	-1	4	0
13200	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	37	131	220	220	220	220	188	188	188	188	-1	-1	4	0
13201	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	38	147	252	252	252	252	0	0	0	0	-1	-1	4	0
13203	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	40	181	172	172	172	172	0	0	0	0	-1	-1	4	0
13204	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	41	125	144	144	356	1012	0	0	0	0	-1	-1	4	0
13205	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	42	155	156	156	156	156	0	0	0	0	-1	-1	4	0
13206	190	4	1	0	Agent	-1	ability	4	Agent		-1	-1	6	work	[5]	['work']	43	52	168	168	168	168	208	208	208	208	-1	-1	4	0
13207	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	1	184	184	184	184	184	196	196	196	196	-1	-2	4	0
13208	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	2	152	148	148	148	148	156	368	368	368	-1	-2	4	0
13209	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	3	60	224	224	224	224	120	120	120	236	-1	-2	4	0
13211	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	5	71	244	244	244	244	0	0	0	0	-1	-2	4	0
13213	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	7	152	132	132	132	132	0	0	0	0	-1	-2	4	0
13214	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	8	73	288	288	288	288	152	152	300	716	-1	-2	4	0
13215	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	10	26	92	92	92	92	156	236	236	236	-1	-2	4	0
13216	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	11	33	232	232	232	232	128	128	128	128	-1	-2	4	0
13217	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	12	19	124	124	124	124	260	376	376	376	-1	-2	4	0
13219	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	14	15	172	172	172	172	192	192	192	192	-1	-2	4	0
13221	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	16	190	156	296	296	296	164	164	164	164	-1	-2	4	0
13222	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	17	89	264	264	396	788	464	596	596	596	-1	-2	4	0
13223	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	18	26	200	200	200	200	252	252	252	252	-1	-2	4	0
13224	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	19	146	184	184	184	184	176	176	176	176	-1	-2	4	0
13225	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	20	96	260	260	260	260	176	176	176	176	-1	-2	4	0
13226	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	21	137	172	172	172	172	0	0	0	0	-1	-2	4	0
13227	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	22	176	304	304	304	304	296	296	296	296	-1	-2	4	0
13228	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	23	55	108	348	348	348	256	256	256	256	-1	-2	4	0
13229	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	24	172	276	428	428	428	188	188	188	188	-1	-2	4	0
13231	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	27	115	248	248	248	248	140	140	140	140	-1	-2	4	0
13232	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	28	54	204	204	204	204	212	212	512	656	-1	-2	4	0
13233	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	29	156	160	160	160	160	204	204	204	204	-1	-2	4	0
13234	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	30	119	140	140	140	140	352	352	660	868	-1	-2	4	0
13235	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	31	157	160	284	284	284	0	0	0	0	-1	-2	4	0
13236	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	32	53	152	152	528	824	180	180	180	180	-1	-2	4	0
13237	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	33	205	216	216	216	216	268	268	268	268	-1	-2	4	0
13238	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	34	62	280	280	280	280	0	0	0	0	-1	-2	4	0
13239	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	35	181	160	160	160	160	160	160	160	160	-1	-2	4	0
13241	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	37	131	136	248	248	248	124	124	124	124	-1	-2	4	0
13245	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	41	125	200	200	200	200	224	520	520	520	-1	-2	4	0
13246	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	42	155	344	344	344	344	0	0	0	0	-1	-2	4	0
13247	190	7	2	3	Manner	-1	just	9	Experiencer	he	8	-2	10	gets	[9]	['gets']	43	52	212	212	212	212	188	188	188	188	-1	-2	4	0
13248	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	1	132	236	236	236	236	0	0	0	0	-1	-1	3	0
13250	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	3	163	160	292	292	292	244	244	532	1020	-1	-1	3	0
13251	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	4	16	144	144	144	144	324	324	324	324	-1	-1	3	0
13255	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	8	169	304	304	304	304	164	164	164	164	-1	-1	3	0
13256	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	9	25	220	220	220	220	76	76	76	76	-1	-1	3	0
13258	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	11	88	216	216	216	216	0	0	0	0	-1	-1	3	0
13261	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	14	56	92	92	92	92	156	156	156	344	-1	-1	3	0
13262	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	15	9	44	44	44	216	0	0	0	0	-1	-1	3	0
13263	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	16	172	156	156	156	156	224	224	224	224	-1	-1	3	0
13264	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	17	71	144	144	144	144	0	0	0	0	-1	-1	3	0
13266	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	19	116	180	180	180	180	0	0	0	0	-1	-1	3	0
13268	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	21	26	104	104	104	104	136	136	136	136	-1	-1	3	0
13270	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	23	76	260	260	260	260	284	284	284	284	-1	-1	3	0
13271	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	24	123	280	280	280	480	220	220	220	220	-1	-1	3	0
13274	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	28	131	164	164	164	164	184	312	312	312	-1	-1	3	0
13275	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	29	152	180	180	180	180	0	0	0	0	-1	-1	3	0
13276	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	30	89	160	160	160	160	328	328	328	328	-1	-1	3	0
13277	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	31	95	164	164	164	164	0	0	0	0	-1	-1	3	0
13278	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	32	167	296	296	296	296	160	160	160	160	-1	-1	3	0
13279	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	33	164	184	184	184	184	184	184	184	184	-1	-1	3	0
13280	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	34	68	304	304	304	304	0	0	0	0	-1	-1	3	0
13282	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	36	198	192	192	192	192	0	0	0	0	-1	-1	3	0
13283	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	37	86	144	144	144	144	168	168	168	168	-1	-1	3	0
13284	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	38	37	152	152	152	152	0	0	0	0	-1	-1	3	0
13288	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	42	156	164	164	164	164	0	0	0	0	-1	-1	3	0
13289	192	1	1	1	Agent	-1	I	1	Agent		-1	-1	3	see	[2, 3]	['see', 'any']	43	55	268	268	268	480	148	148	148	148	-1	-1	3	0
13290	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	1	132	72	160	160	368	124	124	124	124	-1	-1	7	0
13291	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	2	45	220	220	220	220	132	132	132	132	-1	-1	7	0
13292	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	3	163	232	232	232	232	300	300	300	300	-1	-1	7	0
13293	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	4	16	192	192	192	192	0	0	0	0	-1	-1	7	0
13294	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	5	28	204	204	204	204	0	0	0	0	-1	-1	7	0
13295	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	6	153	236	236	236	236	0	0	0	0	-1	-1	7	0
13296	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	7	57	232	232	232	232	0	0	0	0	-1	-1	7	0
13297	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	8	169	196	196	196	196	0	0	0	0	-1	-1	7	0
13298	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	9	25	180	308	308	308	0	0	0	0	-1	-1	7	0
13299	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	10	99	72	252	252	252	0	0	0	0	-1	-1	7	0
13300	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	11	88	140	140	216	424	0	0	0	0	-1	-1	7	0
13301	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	12	89	220	220	760	1728	0	0	0	0	-1	-1	7	0
13302	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	13	158	136	136	136	136	0	0	0	0	-1	-1	7	0
13303	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	14	56	204	204	204	204	228	228	228	228	-1	-1	7	0
13305	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	16	172	176	340	340	340	208	208	208	208	-1	-1	7	0
13306	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	17	71	264	264	264	264	0	0	0	0	-1	-1	7	0
13307	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	18	82	256	256	256	256	176	176	176	176	-1	-1	7	0
13308	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	19	116	88	88	88	88	204	204	204	204	-1	-1	7	0
13309	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	20	34	152	152	152	152	0	0	0	0	-1	-1	7	0
13310	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	21	26	200	200	200	200	0	0	0	0	-1	-1	7	0
13311	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	22	110	204	204	560	1668	0	0	0	0	-1	-1	7	0
13312	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	23	76	352	1016	1016	1016	172	172	172	172	-1	-1	7	0
13313	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	24	123	228	424	576	728	0	0	0	0	-1	-1	7	0
13314	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	25	68	232	452	452	452	0	0	0	0	-1	-1	7	0
13315	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	27	196	88	88	88	88	288	288	288	288	-1	-1	7	0
13316	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	28	131	304	524	524	524	160	160	160	160	-1	-1	7	0
13317	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	29	152	124	348	348	348	0	0	0	0	-1	-1	7	0
13318	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	30	89	440	440	440	440	0	0	0	0	-1	-1	7	0
13319	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	31	95	164	164	164	164	0	0	0	0	-1	-1	7	0
13320	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	32	167	280	280	280	280	0	0	0	0	-1	-1	7	0
13321	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	33	164	296	296	296	296	152	152	152	152	-1	-1	7	0
13322	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	34	68	172	172	172	172	0	0	0	0	-1	-1	7	0
13323	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	35	42	164	340	340	340	0	0	0	0	-1	-1	7	0
13324	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	36	198	156	296	296	296	0	0	0	0	-1	-1	7	0
13325	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	37	86	372	372	372	372	208	208	208	208	-1	-1	7	0
13326	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	38	37	200	200	200	200	0	0	0	0	-1	-1	7	0
13327	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	39	186	148	148	148	148	0	0	0	0	-1	-1	7	0
13328	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	40	1	96	96	420	1924	184	496	496	496	-1	-1	7	0
13329	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	41	91	204	204	204	304	196	196	196	196	-1	-1	7	0
13330	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	42	156	220	220	220	220	0	0	0	0	-1	-1	7	0
13331	192	4	1	2	Agent	-1	talk	7	Agent		-1	-1	8	getting	[7]	['getting']	43	55	200	200	200	200	176	176	176	176	-1	-1	7	0
13332	193	1	1	1	Agent	-1	I	1	Agent		-1	-1	2	flung	[1, 2]	['flung', 'out']	1	103	352	352	352	352	72	72	72	72	-1	-1	5	0
