	sent_nr	sbn_verb_pos	nr_neg_roles	nr_pos_roles	closest_role	closest_distance	closest_word	closest_word_pos	furthest_role	furthest_word	furthest_word_pos	furthest_distance	word_pos	token	sent_idxs	sent_tokens	subj_nr	sent_pos	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	closest_inverse_distance	furthest_inverse_distance	word_length	target_skipped	spill_skipped
1493	28	1	1	1	Pivot	-1	She	1	Pivot		-1	-1	3	help	[2]	['help']	27	142	212	212	212	212	168	168	168	168	-1	-1	4	0	0
1494	28	1	1	1	Pivot	-1	She	1	Pivot		-1	-1	3	help	[2]	['help']	28	41	236	236	236	236	124	124	124	124	-1	-1	4	0	0
1495	28	1	1	1	Pivot	-1	She	1	Pivot		-1	-1	3	help	[2]	['help']	29	144	184	184	184	184	164	164	164	164	-1	-1	4	0	0
1496	28	1	1	1	Pivot	-1	She	1	Pivot		-1	-1	3	help	[2]	['help']	30	198	336	396	396	396	256	256	256	256	-1	-1	4	0	0
1497	28	1	1	1	Pivot	-1	She	1	Pivot		-1	-1	3	help	[2]	['help']	31	33	0	0	0	0	160	296	296	296	-1	-1	4	1	0
1498	28	1	1	1	Pivot	-1	She	1	Pivot		-1	-1	3	help	[2]	['help']	32	67	248	248	248	248	256	256	256	256	-1	-1	4	0	0
1499	28	1	1	1	Pivot	-1	She	1	Pivot		-1	-1	3	help	[2]	['help']	33	110	176	176	176	176	276	524	524	716	-1	-1	4	0	0
1500	28	1	1	1	Pivot	-1	She	1	Pivot		-1	-1	3	help	[2]	['help']	34	71	272	272	272	272	164	164	164	164	-1	-1	4	0	0
1501	28	1	1	1	Pivot	-1	She	1	Pivot		-1	-1	3	help	[2]	['help']	35	117	164	164	164	164	192	192	192	192	-1	-1	4	0	0
1502	28	1	1	1	Pivot	-1	She	1	Pivot		-1	-1	3	help	[2]	['help']	36	8	244	336	336	736	180	180	180	748	-1	-1	4	0	0
1503	28	1	1	1	Pivot	-1	She	1	Pivot		-1	-1	3	help	[2]	['help']	37	146	204	312	312	312	224	336	552	780	-1	-1	4	0	0
1504	28	1	1	1	Pivot	-1	She	1	Pivot		-1	-1	3	help	[2]	['help']	38	26	196	196	196	196	188	424	424	424	-1	-1	4	0	0
1507	28	1	1	1	Pivot	-1	She	1	Pivot		-1	-1	3	help	[2]	['help']	41	196	72	72	72	364	188	188	188	188	-1	-1	4	0	0
1508	28	1	1	1	Pivot	-1	She	1	Pivot		-1	-1	3	help	[2]	['help']	42	205	0	0	0	0	268	268	268	380	-1	-1	4	1	0
1509	28	1	1	1	Pivot	-1	She	1	Pivot		-1	-1	3	help	[2]	['help']	43	113	232	232	232	232	132	132	132	132	-1	-1	4	0	0
1510	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	1	55	244	244	244	244	356	356	356	520	-2	-2	4	0	0
1511	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	2	186	156	156	156	156	144	144	144	632	-2	-2	4	0	0
1512	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	3	114	228	372	372	372	172	172	172	992	-2	-2	4	0	0
1513	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	4	14	264	264	264	264	268	268	268	268	-2	-2	4	0	0
1514	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	5	68	116	116	116	544	148	148	148	148	-2	-2	4	0	0
1515	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	6	62	128	128	128	128	228	228	228	228	-2	-2	4	0	0
1517	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	8	57	388	388	388	388	108	108	300	1712	-2	-2	4	0	0
1518	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	10	204	108	108	108	108	188	188	188	188	-2	-2	4	0	0
1519	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	11	75	200	200	200	200	160	160	316	1380	-2	-2	4	0	0
1521	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	13	100	340	340	340	580	196	196	196	196	-2	-2	4	0	0
1523	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	15	146	200	460	460	460	100	100	100	656	-2	-2	4	0	0
1524	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	16	57	184	440	440	440	140	140	140	140	-2	-2	4	0	0
1525	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	17	116	312	312	312	312	216	216	216	216	-2	-2	4	0	0
1527	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	19	59	164	164	164	164	156	156	408	1448	-2	-2	4	0	0
1531	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	23	77	628	628	628	628	232	232	232	232	-2	-2	4	0	0
1534	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	27	142	168	168	168	168	232	232	884	1120	-2	-2	4	0	0
1535	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	28	41	124	124	124	124	572	572	572	572	-2	-2	4	0	0
1536	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	29	144	164	164	164	164	140	140	140	140	-2	-2	4	0	0
1537	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	30	198	256	256	256	256	336	336	336	336	-2	-2	4	0	0
1539	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	32	67	256	256	256	256	212	476	476	628	-2	-2	4	0	0
1540	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	33	110	276	524	524	716	60	60	60	60	-2	-2	4	0	0
1541	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	34	71	164	164	164	164	208	208	208	1540	-2	-2	4	0	0
1542	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	35	117	192	192	192	192	220	220	220	508	-2	-2	4	0	0
1543	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	36	8	180	180	180	748	672	672	672	672	-2	-2	4	0	0
1544	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	37	146	224	336	552	780	120	120	120	120	-2	-2	4	0	0
1548	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	41	196	188	188	188	188	212	212	364	556	-2	-2	4	0	0
1549	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	42	205	268	268	268	380	240	448	448	572	-2	-2	4	0	0
1550	28	2	1	1	Experiencer	-2	She	1	Experiencer		-1	-2	4	feel	[3, 4]	['feel', 'for']	43	113	132	132	132	132	280	280	280	408	-2	-2	4	0	0
1592	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	1	81	0	0	0	0	180	180	180	180	-2	-2	3	1	0
1594	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	3	2	200	200	200	200	144	144	144	144	-2	-2	3	0	0
1595	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	4	84	168	168	168	168	176	176	176	176	-2	-2	3	0	0
1596	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	5	13	0	0	0	0	240	240	240	928	-2	-2	3	1	0
1601	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	10	154	172	172	172	172	216	216	216	216	-2	-2	3	0	0
1602	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	11	199	136	136	136	136	180	180	180	180	-2	-2	3	0	0
1603	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	12	151	224	224	224	224	252	252	252	316	-2	-2	3	0	0
1606	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	15	49	280	280	280	444	136	136	136	136	-2	-2	3	0	0
1607	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	16	163	220	220	220	220	352	352	352	352	-2	-2	3	0	0
1609	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	18	163	0	0	0	0	204	204	204	204	-2	-2	3	1	0
1610	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	19	119	224	224	224	224	800	800	800	800	-2	-2	3	0	0
1611	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	20	12	76	76	244	600	148	148	148	148	-2	-2	3	0	0
1612	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	21	136	80	80	232	644	188	188	188	340	-2	-2	3	0	0
1614	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	23	95	200	200	200	200	208	208	208	208	-2	-2	3	0	0
1618	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	28	9	236	236	588	740	176	176	176	176	-2	-2	3	0	0
1620	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	30	63	184	184	184	184	212	212	212	212	-2	-2	3	0	0
1621	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	31	36	0	0	0	0	116	116	116	256	-2	-2	3	1	0
1622	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	32	26	204	204	204	204	168	168	168	168	-2	-2	3	0	0
1623	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	33	69	208	208	208	208	176	176	176	176	-2	-2	3	0	0
1624	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	34	157	0	0	0	0	740	1124	1124	1124	-2	-2	3	1	0
1625	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	35	153	0	0	0	0	212	212	212	212	-2	-2	3	1	0
1626	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	36	195	228	368	368	480	172	172	172	172	-2	-2	3	0	0
1629	30	2	1	1	Agent	-2	campaign	2	Agent		-1	-2	4	pay	[3, 4]	['pay', 'for']	39	84	0	0	0	0	204	204	492	872	-2	-2	3	1	0
1634	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	1	14	260	260	456	688	172	172	172	172	-2	-2	6	0	0
1635	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	2	51	108	108	108	108	148	272	272	272	-2	-2	6	0	0
1636	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	3	186	152	284	284	284	216	216	216	216	-2	-2	6	0	0
1641	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	8	28	148	148	148	148	356	356	356	356	-2	-2	6	0	0
1642	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	10	6	136	136	136	136	220	220	220	220	-2	-2	6	0	0
1643	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	11	192	216	216	216	216	184	184	184	184	-2	-2	6	0	0
1645	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	13	152	232	232	232	232	312	312	312	312	-2	-2	6	0	0
1646	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	14	81	208	208	208	208	288	288	288	288	-2	-2	6	0	0
1648	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	16	5	136	136	136	136	156	156	156	156	-2	-2	6	0	0
1651	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	19	21	180	180	180	180	204	204	204	204	-2	-2	6	0	0
1652	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	20	24	0	0	0	0	192	192	192	192	-2	-2	6	1	0
1655	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	23	174	0	0	0	0	200	200	200	200	-2	-2	6	1	0
1659	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	28	95	220	220	220	220	160	308	308	308	-2	-2	6	0	0
1661	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	30	195	0	0	0	0	340	340	340	340	-2	-2	6	1	0
1663	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	32	105	288	500	500	500	176	176	176	176	-2	-2	6	0	0
1664	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	33	103	24	24	284	732	164	348	348	348	-2	-2	6	0	0
1666	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	35	70	212	212	212	212	164	164	164	164	-2	-2	6	0	0
1668	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	37	87	160	160	160	160	404	404	404	404	-2	-2	6	0	0
1669	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	38	154	208	208	208	208	224	224	224	224	-2	-2	6	0	0
1670	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	39	71	0	0	0	0	316	316	316	648	-2	-2	6	1	0
1673	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	42	44	136	136	136	136	188	188	188	188	-2	-2	6	0	0
1674	31	2	1	1	Agent	-2	They're	1	Agent		-1	-2	2	riding	[1, 2, 3]	['riding', 'out', 'to']	43	77	188	188	188	188	188	188	188	188	-2	-2	6	0	0
1675	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	1	14	132	132	132	132	200	200	200	584	-3	-3	4	0	0
1676	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	2	51	192	192	192	192	196	196	196	636	-3	-3	4	0	0
1677	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	3	186	0	0	0	0	320	320	320	320	-3	-3	4	1	0
1678	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	4	120	184	184	184	184	156	556	556	556	-3	-3	4	0	0
1679	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	5	32	144	144	144	144	144	144	420	2044	-3	-3	4	0	0
1681	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	7	126	104	104	104	436	204	324	1596	1792	-3	-3	4	0	0
1682	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	8	28	176	176	176	176	468	468	468	468	-3	-3	4	0	0
1683	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	10	6	220	220	384	520	212	212	212	960	-3	-3	4	0	0
1684	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	11	192	132	132	132	132	248	248	248	248	-3	-3	4	0	0
1685	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	12	120	0	0	0	0	488	488	488	488	-3	-3	4	1	0
1686	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	13	152	236	236	236	236	124	440	440	440	-3	-3	4	0	0
1687	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	14	81	188	188	188	388	352	352	352	352	-3	-3	4	0	0
1689	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	16	5	172	172	172	172	232	1296	1296	1296	-3	-3	4	0	0
1690	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	17	161	140	140	140	140	548	548	548	548	-3	-3	4	0	0
1692	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	19	21	140	140	140	140	124	152	152	1344	-3	-3	4	0	0
1693	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	20	24	268	392	556	1136	360	360	360	360	-3	-3	4	0	0
1694	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	21	174	160	160	160	160	384	384	384	384	-3	-3	4	0	0
1696	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	23	174	172	172	172	172	340	840	840	840	-3	-3	4	0	0
1697	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	24	81	208	208	208	208	348	348	348	348	-3	-3	4	0	0
1698	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	25	121	196	196	196	196	188	188	188	436	-3	-3	4	0	0
1699	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	27	32	264	264	264	264	128	128	128	916	-3	-3	4	0	0
1700	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	28	95	196	196	196	348	372	840	1144	3340	-3	-3	4	0	0
1701	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	29	160	212	212	212	212	128	584	584	916	-3	-3	4	0	0
1702	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	30	195	0	0	0	0	272	272	272	436	-3	-3	4	1	0
1703	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	31	151	232	232	232	232	344	344	344	344	-3	-3	4	0	0
1704	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	32	105	376	376	376	376	156	336	336	336	-3	-3	4	0	0
1705	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	33	103	176	176	176	176	300	300	300	656	-3	-3	4	0	0
1707	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	35	70	168	324	324	324	716	716	716	716	-3	-3	4	0	0
1709	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	37	87	156	280	280	280	152	152	152	152	-3	-3	4	0	0
1712	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	40	161	0	0	0	0	108	444	444	444	-3	-3	4	1	0
1714	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	42	44	356	356	356	356	164	352	352	352	-3	-3	4	0	0
1715	31	3	1	1	Agent	-3	They're	1	Agent		-1	-3	5	meet	[4]	['meet']	43	77	216	216	216	364	136	136	136	476	-3	-3	4	0	0
1716	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	1	138	172	300	300	300	152	304	304	304	-1	-2	7	0	0
1718	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	3	87	340	340	340	340	196	196	196	196	-1	-2	7	0	0
1720	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	5	115	332	332	332	332	124	124	124	124	-1	-2	7	0	0
1722	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	7	73	92	92	92	92	112	112	112	112	-1	-2	7	0	0
1723	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	8	31	308	308	308	308	176	176	176	176	-1	-2	7	0	0
1724	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	10	58	228	228	488	712	172	172	172	172	-1	-2	7	0	0
1725	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	11	188	160	160	160	160	164	164	164	164	-1	-2	7	0	0
1727	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	13	23	216	216	216	216	316	316	316	316	-1	-2	7	0	0
1728	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	14	131	232	232	232	232	184	184	184	184	-1	-2	7	0	0
1729	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	15	117	0	0	0	0	240	240	240	240	-1	-2	7	1	0
1730	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	16	43	164	744	744	744	176	176	176	176	-1	-2	7	0	0
1732	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	19	82	188	188	188	188	172	172	172	172	-1	-2	7	0	0
1734	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	21	71	0	0	0	0	132	132	132	132	-1	-2	7	1	0
1735	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	22	181	404	404	404	404	208	208	208	208	-1	-2	7	0	0
1736	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	23	186	144	144	424	756	196	196	196	196	-1	-2	7	0	0
1739	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	27	144	204	204	204	204	272	272	272	272	-1	-2	7	0	0
1740	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	28	14	112	112	160	368	232	232	232	232	-1	-2	7	0	0
1742	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	30	172	664	664	664	664	232	232	232	232	-1	-2	7	0	0
1744	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	32	95	324	324	324	324	196	196	196	196	-1	-2	7	0	0
1746	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	34	74	176	176	176	176	336	336	336	336	-1	-2	7	0	0
1747	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	35	28	184	184	184	184	188	188	188	188	-1	-2	7	0	0
1749	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	37	118	220	220	220	220	224	224	224	224	-1	-2	7	0	0
1753	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	41	121	0	0	0	0	60	60	208	696	-1	-2	7	1	0
1754	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	42	82	216	216	216	216	172	172	172	172	-1	-2	7	0	0
1755	32	2	2	1	Degree	-1	barely	2	Theme	We	1	-2	3	escaped	[2, 3]	['escaped', 'with']	43	153	200	200	200	200	240	240	240	240	-1	-2	7	0	0
1756	33	2	1	1	Theme	-2	We've	1	Theme		-1	-2	3	travelling	[2]	['travelling']	1	73	232	316	316	316	232	232	232	232	-2	-2	10	0	0
1757	33	2	1	1	Theme	-2	We've	1	Theme		-1	-2	3	travelling	[2]	['travelling']	2	205	192	192	192	192	200	200	200	200	-2	-2	10	0	0
1758	33	2	1	1	Theme	-2	We've	1	Theme		-1	-2	3	travelling	[2]	['travelling']	3	76	168	168	168	308	140	300	300	300	-2	-2	10	0	0
1759	33	2	1	1	Theme	-2	We've	1	Theme		-1	-2	3	travelling	[2]	['travelling']	4	28	172	172	172	172	252	252	252	252	-2	-2	10	0	0
1760	33	2	1	1	Theme	-2	We've	1	Theme		-1	-2	3	travelling	[2]	['travelling']	5	197	248	248	328	584	224	224	224	224	-2	-2	10	0	0
1762	33	2	1	1	Theme	-2	We've	1	Theme		-1	-2	3	travelling	[2]	['travelling']	7	170	72	72	72	72	136	136	136	136	-2	-2	10	0	0
1763	33	2	1	1	Theme	-2	We've	1	Theme		-1	-2	3	travelling	[2]	['travelling']	8	166	168	168	168	168	208	208	208	208	-2	-2	10	0	0
1764	33	2	1	1	Theme	-2	We've	1	Theme		-1	-2	3	travelling	[2]	['travelling']	10	11	72	148	148	148	208	208	208	208	-2	-2	10	0	0
1765	33	2	1	1	Theme	-2	We've	1	Theme		-1	-2	3	travelling	[2]	['travelling']	11	140	140	140	140	140	192	192	192	192	-2	-2	10	0	0
1766	33	2	1	1	Theme	-2	We've	1	Theme		-1	-2	3	travelling	[2]	['travelling']	12	122	280	280	280	280	292	472	896	1196	-2	-2	10	0	0
1767	33	2	1	1	Theme	-2	We've	1	Theme		-1	-2	3	travelling	[2]	['travelling']	13	42	260	260	260	260	196	196	196	196	-2	-2	10	0	0
1768	33	2	1	1	Theme	-2	We've	1	Theme		-1	-2	3	travelling	[2]	['travelling']	14	139	232	232	232	232	192	192	192	192	-2	-2	10	0	0
1770	33	2	1	1	Theme	-2	We've	1	Theme		-1	-2	3	travelling	[2]	['travelling']	16	127	152	152	252	356	220	384	384	384	-2	-2	10	0	0
1771	33	2	1	1	Theme	-2	We've	1	Theme		-1	-2	3	travelling	[2]	['travelling']	18	142	188	188	188	188	212	212	212	212	-2	-2	10	0	0
1772	33	2	1	1	Theme	-2	We've	1	Theme		-1	-2	3	travelling	[2]	['travelling']	19	74	132	212	212	212	184	184	184	184	-2	-2	10	0	0
1774	33	2	1	1	Theme	-2	We've	1	Theme		-1	-2	3	travelling	[2]	['travelling']	21	172	136	136	136	136	132	132	132	132	-2	-2	10	0	0
