sent_nr	word_pos	sent_pos	last_word	token	sent_has_unresolved	distance	subj_nr	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp
176	11	7	0	it	True	-8	22	0	0	0	0	204	204	972	1552
176	11	35	0	it	True	-8	23	0	0	0	0	208	432	1044	2900
176	11	11	0	it	True	-8	24	0	0	0	0	208	208	208	432
176	11	137	0	it	True	-8	25	0	0	0	0	212	212	880	1692
176	11	46	0	it	True	-8	27	0	0	0	0	240	240	240	920
176	11	74	0	it	True	-8	28	172	172	172	172	232	232	1384	1868
176	11	68	0	it	True	-8	29	0	0	0	0	0	0	0	0
176	11	48	0	it	True	-8	30	0	0	0	0	0	0	0	0
176	11	115	0	it	True	-8	31	0	0	0	0	284	284	284	284
176	11	108	0	it	True	-8	32	236	236	236	236	184	384	712	1028
176	11	141	0	it	True	-8	33	0	0	0	0	204	388	388	712
176	11	45	0	it	True	-8	34	320	320	1120	1556	180	180	180	484
176	11	96	0	it	True	-8	35	168	168	168	168	192	192	192	192
176	11	6	0	it	True	-8	36	0	0	0	0	236	236	424	1936
176	11	182	0	it	True	-8	37	148	148	148	148	256	256	256	2232
176	11	203	0	it	True	-8	38	0	0	0	0	216	216	216	416
176	11	200	0	it	True	-8	39	0	0	0	0	80	80	280	1128
176	11	31	0	it	True	-8	40	0	0	0	0	176	176	652	1660
176	11	102	0	it	True	-8	41	132	132	132	132	172	172	372	2176
176	11	153	0	it	True	-8	42	160	160	160	160	200	200	644	1508
176	11	75	0	it	True	-8	43	0	0	0	0	400	400	400	400
183	3	43	0	her	False	-3	1	132	300	300	300	148	148	148	148
183	3	125	0	her	False	-3	2	108	108	108	108	0	0	0	0
183	3	194	0	her	False	-3	3	136	136	136	136	156	300	300	300
183	3	89	0	her	False	-3	4	160	160	160	160	188	188	188	188
183	3	205	0	her	False	-3	5	0	0	0	0	0	0	0	0
183	3	106	0	her	False	-3	6	0	0	0	0	120	120	120	120
183	3	204	0	her	False	-3	7	0	0	0	0	164	164	164	276
183	3	83	0	her	False	-3	8	164	164	336	536	140	140	140	140
183	3	184	0	her	False	-3	10	0	0	0	0	0	0	0	0
183	3	56	0	her	False	-3	11	156	156	156	156	156	156	156	156
183	3	115	0	her	False	-3	12	0	0	0	0	0	0	0	0
183	3	62	0	her	False	-3	13	152	152	152	152	0	0	0	0
183	3	57	0	her	False	-3	14	132	132	132	132	280	280	280	280
183	3	26	0	her	False	-3	15	0	0	0	0	0	0	0	0
183	3	138	0	her	False	-3	16	200	352	352	352	172	172	172	172
183	3	95	0	her	False	-3	17	208	208	208	208	0	0	0	0
183	3	47	0	her	False	-3	18	200	200	200	200	136	136	136	136
183	3	87	0	her	False	-3	19	196	196	196	196	104	104	104	104
183	3	167	0	her	False	-3	20	0	0	0	0	140	140	140	140
183	3	108	0	her	False	-3	21	72	72	212	408	0	0	0	0
183	3	172	0	her	False	-3	22	568	568	568	568	148	148	148	148
183	3	71	0	her	False	-3	23	160	160	160	160	340	340	340	340
183	3	154	0	her	False	-3	24	236	236	236	236	152	152	152	152
183	3	152	0	her	False	-3	25	152	152	152	152	252	252	252	252
183	3	63	0	her	False	-3	27	248	248	248	248	0	0	0	0
183	3	109	0	her	False	-3	28	364	364	364	364	292	292	292	524
183	3	168	0	her	False	-3	29	144	144	144	280	0	0	0	0
183	3	202	0	her	False	-3	30	312	312	312	312	156	156	340	588
183	3	159	0	her	False	-3	31	184	184	184	184	0	0	0	0
183	3	204	0	her	False	-3	32	180	180	180	180	180	180	180	180
183	3	78	0	her	False	-3	33	168	168	168	168	0	0	0	0
183	3	173	0	her	False	-3	34	176	176	176	176	208	208	208	208
183	3	145	0	her	False	-3	35	0	0	0	0	192	192	192	192
183	3	123	0	her	False	-3	36	0	0	0	0	180	180	180	180
183	3	42	0	her	False	-3	37	132	132	132	132	148	148	148	148
183	3	111	0	her	False	-3	38	176	176	176	176	244	244	244	244
183	3	57	0	her	False	-3	39	0	0	0	0	0	0	0	0
183	3	61	0	her	False	-3	40	152	152	152	152	136	136	344	532
183	3	92	0	her	False	-3	41	0	0	0	0	0	0	0	0
183	3	85	0	her	False	-3	42	236	236	236	236	268	268	268	268
183	3	179	0	her	False	-3	43	144	144	144	144	168	168	168	168
185	12	36	0	his	False	-7	1	148	420	752	2752	284	616	616	616
185	12	4	0	his	False	-7	2	168	168	168	272	0	0	0	0
185	12	29	0	his	False	-7	3	0	0	0	0	0	0	0	0
185	12	10	0	his	False	-7	4	204	204	204	372	228	228	228	564
185	12	202	0	his	False	-7	5	256	256	520	892	0	0	0	0
185	12	158	0	his	False	-7	6	708	708	708	708	0	0	0	0
185	12	66	0	his	False	-7	7	220	220	220	740	276	276	276	1080
185	12	147	0	his	False	-7	8	236	476	476	664	0	0	0	0
185	12	200	0	his	False	-7	10	220	220	220	220	212	212	476	1860
185	12	34	0	his	False	-7	11	256	256	256	256	196	196	196	196
185	12	28	0	his	False	-7	12	0	0	0	0	140	140	140	452
185	12	188	0	his	False	-7	13	184	184	184	184	456	456	456	776
185	12	92	0	his	False	-7	14	232	232	232	232	244	244	244	244
185	12	86	0	his	False	-7	15	760	760	760	760	0	0	0	0
185	12	184	0	his	False	-7	16	168	400	400	824	0	0	0	0
185	12	80	0	his	False	-7	17	0	0	0	0	192	372	372	464
185	12	52	0	his	False	-7	18	224	224	224	224	168	168	168	524
185	12	198	0	his	False	-7	19	208	208	208	208	152	228	228	1264
185	12	71	0	his	False	-7	20	0	0	0	0	160	160	160	2760
185	12	81	0	his	False	-7	21	0	0	0	0	444	444	444	444
185	12	98	0	his	False	-7	22	0	0	0	0	360	360	360	1048
185	12	181	0	his	False	-7	23	144	144	144	144	164	472	472	648
185	12	52	0	his	False	-7	24	0	0	0	0	156	156	156	776
185	12	16	0	his	False	-7	25	168	168	168	168	244	244	244	356
185	12	160	0	his	False	-7	27	224	224	224	224	192	192	192	192
185	12	176	0	his	False	-7	28	0	0	0	0	200	200	200	352
185	12	180	0	his	False	-7	29	216	216	216	216	208	208	208	344
185	12	103	0	his	False	-7	30	496	496	496	496	584	584	584	584
185	12	13	0	his	False	-7	31	204	204	204	204	204	560	560	560
185	12	126	0	his	False	-7	32	208	208	208	208	136	136	136	136
185	12	1	0	his	False	-7	33	188	188	188	188	232	232	232	436
185	12	184	0	his	False	-7	34	0	0	0	0	160	160	372	1116
185	12	184	0	his	False	-7	35	0	0	0	0	244	244	244	244
185	12	32	0	his	False	-7	36	180	180	180	596	0	0	0	0
185	12	137	0	his	False	-7	37	208	208	208	208	156	156	156	156
185	12	190	0	his	False	-7	38	0	0	0	0	172	172	172	172
185	12	138	0	his	False	-7	39	172	172	172	172	148	148	148	880
185	12	192	0	his	False	-7	40	0	0	0	0	0	0	0	0
185	12	181	0	his	False	-7	41	192	192	192	192	256	372	372	372
185	12	55	0	his	False	-7	42	0	0	0	0	316	696	696	1148
185	12	69	0	his	False	-7	43	268	552	552	912	0	0	0	0
187	9	20	0	he	True	-5	1	0	0	0	0	176	176	176	292
187	9	143	0	he	True	-5	2	0	0	0	0	168	288	288	288
187	9	117	0	he	True	-5	3	0	0	0	0	352	352	352	352
187	9	133	0	he	True	-5	4	32	132	132	132	56	288	288	288
187	9	103	0	he	True	-5	5	0	0	0	0	248	248	248	248
187	9	12	0	he	True	-5	6	0	0	0	0	276	276	276	564
187	9	205	0	he	True	-5	7	148	148	148	148	116	116	116	116
187	9	115	0	he	True	-5	8	176	176	176	176	152	152	152	152
187	9	190	0	he	True	-5	10	0	0	0	0	108	224	224	224
187	9	181	0	he	True	-5	11	0	0	0	0	188	188	188	188
187	9	181	0	he	True	-5	12	0	0	0	0	244	244	244	244
187	9	182	0	he	True	-5	13	196	196	196	196	176	176	176	176
187	9	63	0	he	True	-5	14	176	176	176	176	208	208	208	208
187	9	90	0	he	True	-5	15	0	0	0	0	176	176	176	176
187	9	112	0	he	True	-5	16	252	252	252	252	160	160	160	160
187	9	10	0	he	True	-5	17	0	0	0	0	132	132	132	132
187	9	37	0	he	True	-5	18	0	0	0	0	216	216	216	216
187	9	60	0	he	True	-5	19	0	0	0	0	116	116	116	116
187	9	8	0	he	True	-5	20	0	0	0	0	0	0	0	0
187	9	154	0	he	True	-5	21	0	0	0	0	188	188	188	188
187	9	190	0	he	True	-5	22	0	0	0	0	200	200	200	200
187	9	189	0	he	True	-5	23	216	216	216	216	72	312	312	312
187	9	91	0	he	True	-5	24	0	0	0	0	192	192	192	192
187	9	132	0	he	True	-5	25	0	0	0	0	288	288	444	584
187	9	70	0	he	True	-5	27	0	0	0	0	264	264	264	264
187	9	108	0	he	True	-5	28	0	0	0	0	160	160	160	804
187	9	108	0	he	True	-5	29	0	0	0	0	212	212	212	212
187	9	58	0	he	True	-5	30	0	0	0	0	252	420	420	420
187	9	83	0	he	True	-5	31	0	0	0	0	156	156	156	156
187	9	49	0	he	True	-5	32	240	240	240	240	176	420	420	420
187	9	117	0	he	True	-5	33	0	0	0	0	204	204	284	416
187	9	205	0	he	True	-5	34	0	0	0	0	128	128	128	128
187	9	177	0	he	True	-5	35	0	0	0	0	204	204	204	204
187	9	182	0	he	True	-5	36	0	0	0	0	208	208	208	208
187	9	202	0	he	True	-5	37	148	148	148	148	140	140	140	140
187	9	88	0	he	True	-5	38	0	0	0	0	168	324	324	324
187	9	73	0	he	True	-5	39	0	0	0	0	168	168	168	168
187	9	85	0	he	True	-5	40	0	0	0	0	0	0	0	0
187	9	94	0	he	True	-5	41	180	180	180	180	252	252	252	252
187	9	36	0	he	True	-5	42	152	152	152	152	0	0	0	0
187	9	103	0	he	True	-5	43	0	0	0	0	196	284	284	284
187	12	20	0	it	True	-6	1	0	0	0	0	384	384	384	384
187	12	143	0	it	True	-6	2	0	0	0	0	192	684	684	684
187	12	117	0	it	True	-6	3	0	0	0	0	416	416	416	416
187	12	133	0	it	True	-6	4	0	0	0	0	196	196	196	196
187	12	103	0	it	True	-6	5	0	0	0	0	188	188	188	1088
187	12	12	0	it	True	-6	6	0	0	0	0	0	0	0	0
187	12	205	0	it	True	-6	7	0	0	0	0	168	168	308	756
187	12	115	0	it	True	-6	8	0	0	0	0	256	256	256	256
187	12	190	0	it	True	-6	10	192	192	192	192	360	580	580	1232
187	12	181	0	it	True	-6	11	0	0	0	0	224	224	224	224
187	12	181	0	it	True	-6	12	0	0	0	0	128	128	128	476
187	12	182	0	it	True	-6	13	0	0	0	0	164	752	752	752
187	12	63	0	it	True	-6	14	0	0	0	0	316	316	316	316
187	12	90	0	it	True	-6	15	260	952	952	1492	0	0	0	0
187	12	112	0	it	True	-6	16	172	172	172	172	320	544	544	544
187	12	10	0	it	True	-6	17	0	0	0	0	196	196	196	524
187	12	37	0	it	True	-6	18	0	0	0	0	192	192	192	572
187	12	60	0	it	True	-6	19	0	0	0	0	160	160	160	304
187	12	8	0	it	True	-6	20	152	152	152	152	252	252	380	1388
187	12	154	0	it	True	-6	21	0	0	0	0	168	168	168	540
187	12	190	0	it	True	-6	22	0	0	0	0	284	284	284	284
187	12	189	0	it	True	-6	23	344	344	344	344	408	408	408	876
187	12	91	0	it	True	-6	24	0	0	0	0	176	176	176	1292
187	12	132	0	it	True	-6	25	252	252	252	368	72	72	72	664
187	12	70	0	it	True	-6	27	0	0	0	0	148	240	240	592
187	12	108	0	it	True	-6	28	184	184	184	184	0	0	0	0
187	12	108	0	it	True	-6	29	0	0	0	0	232	412	412	688
187	12	58	0	it	True	-6	30	0	0	0	0	268	268	928	1996
187	12	83	0	it	True	-6	31	0	0	0	0	180	180	180	180
187	12	49	0	it	True	-6	32	0	0	0	0	196	196	196	196
187	12	117	0	it	True	-6	33	0	0	0	0	404	404	404	404
187	12	205	0	it	True	-6	34	0	0	0	0	240	240	240	480
187	12	177	0	it	True	-6	35	0	0	0	0	148	148	148	148
187	12	182	0	it	True	-6	36	0	0	0	0	296	296	296	296
187	12	202	0	it	True	-6	37	0	0	0	0	332	332	332	332
187	12	88	0	it	True	-6	38	0	0	0	0	204	204	204	204
187	12	73	0	it	True	-6	39	528	528	528	528	0	0	0	0
187	12	85	0	it	True	-6	40	0	0	0	0	0	0	0	0
187	12	94	0	it	True	-6	41	0	0	0	0	200	200	200	992
187	12	36	0	it	True	-6	42	264	264	264	956	0	0	0	0
187	12	103	0	it	True	-6	43	0	0	0	0	328	328	328	328
188	6	84	0	he	True	-5	1	276	276	276	276	196	304	304	304
188	6	153	0	he	True	-5	2	140	140	140	140	152	152	152	152
188	6	205	0	he	True	-5	3	172	172	172	172	280	280	280	280
188	6	122	0	he	True	-5	4	0	0	0	0	260	260	260	260
188	6	147	0	he	True	-5	5	320	320	320	612	0	0	0	0
188	6	3	0	he	True	-5	6	0	0	0	0	220	220	220	396
188	6	59	0	he	True	-5	7	0	0	0	0	172	172	172	172
188	6	163	0	he	True	-5	8	348	348	348	348	0	0	0	0
188	6	89	0	he	True	-5	10	0	0	0	0	168	168	300	460
188	6	92	0	he	True	-5	11	0	0	0	0	160	160	160	160
188	6	100	0	he	True	-5	12	172	172	172	172	172	172	172	172
188	6	18	0	he	True	-5	13	0	0	0	0	232	232	232	232
188	6	3	0	he	True	-5	14	172	172	172	172	228	228	228	228
188	6	161	0	he	True	-5	15	208	208	208	208	0	0	0	0
188	6	143	0	he	True	-5	16	0	0	0	0	0	0	0	0
188	6	152	0	he	True	-5	17	264	264	264	264	160	160	160	160
188	6	188	0	he	True	-5	18	0	0	0	0	232	232	232	232
188	6	38	0	he	True	-5	19	0	0	0	0	156	156	156	156
188	6	56	0	he	True	-5	20	0	0	0	0	248	248	248	248
188	6	80	0	he	True	-5	21	0	0	0	0	156	156	156	156
188	6	147	0	he	True	-5	22	216	216	216	216	148	148	148	148
188	6	192	0	he	True	-5	23	0	0	0	0	612	612	612	612
188	6	2	0	he	True	-5	24	0	0	0	0	0	0	0	0
188	6	90	0	he	True	-5	25	0	0	0	0	152	152	304	1260
188	6	202	0	he	True	-5	27	232	232	232	232	184	184	184	184
188	6	25	0	he	True	-5	28	0	0	0	0	196	196	196	196
188	6	87	0	he	True	-5	29	172	172	172	172	0	0	0	0
188	6	8	0	he	True	-5	30	0	0	0	0	0	0	0	0
188	6	14	0	he	True	-5	31	112	112	112	112	0	0	0	0
188	6	111	0	he	True	-5	32	184	184	184	184	188	188	188	188
188	6	161	0	he	True	-5	33	172	172	172	172	96	96	96	96
188	6	95	0	he	True	-5	34	0	0	0	0	172	172	172	172
188	6	127	0	he	True	-5	35	0	0	0	0	192	192	192	192
188	6	197	0	he	True	-5	36	212	212	212	212	0	0	0	0
188	6	199	0	he	True	-5	37	152	268	268	268	200	200	200	200
188	6	51	0	he	True	-5	38	0	0	0	0	224	224	224	224
188	6	195	0	he	True	-5	39	0	0	0	0	368	688	688	688
188	6	57	0	he	True	-5	40	140	140	140	140	228	228	228	228
188	6	84	0	he	True	-5	41	0	0	0	0	0	0	0	0
188	6	67	0	he	True	-5	42	164	164	164	164	148	148	148	148
188	6	9	0	he	True	-5	43	168	168	168	168	132	132	132	132
190	8	184	0	he	True	-5	1	180	180	180	264	192	412	412	412
190	8	152	0	he	True	-5	2	0	0	0	0	160	160	160	160
190	8	60	0	he	True	-5	3	164	164	164	164	272	504	504	504
190	8	109	0	he	True	-5	4	144	144	144	144	164	164	164	164
190	8	71	0	he	True	-5	5	0	0	0	0	280	280	280	280
190	8	161	0	he	True	-5	6	0	0	0	0	0	0	0	0
190	8	152	0	he	True	-5	7	0	0	0	0	232	232	232	232
190	8	73	0	he	True	-5	8	0	0	0	0	172	396	396	396
190	8	26	0	he	True	-5	10	184	184	184	184	64	64	64	64
190	8	33	0	he	True	-5	11	196	196	196	196	172	172	172	172
190	8	19	0	he	True	-5	12	148	148	148	148	0	0	0	0
190	8	71	0	he	True	-5	13	0	0	0	0	172	172	172	172
190	8	15	0	he	True	-5	14	144	144	144	144	160	628	628	628
190	8	176	0	he	True	-5	15	0	0	0	0	176	176	176	176
190	8	190	0	he	True	-5	16	212	212	212	212	196	196	196	196
190	8	89	0	he	True	-5	17	128	128	128	128	0	0	0	0
190	8	26	0	he	True	-5	18	212	212	212	212	0	0	0	0
190	8	146	0	he	True	-5	19	116	116	116	116	152	152	152	152
190	8	96	0	he	True	-5	20	0	0	0	0	0	0	0	0
190	8	137	0	he	True	-5	21	156	156	156	156	0	0	0	0
190	8	176	0	he	True	-5	22	0	0	0	0	220	220	220	220
190	8	55	0	he	True	-5	23	424	424	424	424	116	116	116	260
190	8	172	0	he	True	-5	24	0	0	0	0	292	452	452	452
190	8	165	0	he	True	-5	25	0	0	0	0	204	204	204	204
190	8	115	0	he	True	-5	27	152	220	220	220	204	204	204	204
190	8	54	0	he	True	-5	28	0	0	0	0	208	208	208	208
190	8	156	0	he	True	-5	29	176	176	176	176	164	164	164	164
190	8	119	0	he	True	-5	30	504	504	504	504	212	212	212	212
190	8	157	0	he	True	-5	31	0	0	0	0	140	140	140	140
190	8	53	0	he	True	-5	32	0	0	0	0	172	464	464	464
190	8	205	0	he	True	-5	33	0	0	0	0	144	144	144	144
190	8	62	0	he	True	-5	34	116	116	116	116	0	0	0	0
190	8	181	0	he	True	-5	35	0	0	0	0	200	200	200	200
190	8	172	0	he	True	-5	36	0	0	0	0	232	232	232	232
190	8	131	0	he	True	-5	37	0	0	0	0	192	356	356	356
190	8	147	0	he	True	-5	38	196	196	196	196	172	172	172	172
190	8	204	0	he	True	-5	39	0	0	0	0	252	252	252	252
190	8	181	0	he	True	-5	40	0	0	0	0	152	152	152	500
190	8	125	0	he	True	-5	41	0	0	0	0	168	168	276	536
190	8	155	0	he	True	-5	42	204	204	204	204	244	244	244	244
190	8	52	0	he	True	-5	43	0	0	0	0	156	156	156	156
190	8	184	0	my	True	-3	1	180	180	180	264	192	412	412	412
190	8	152	0	my	True	-3	2	0	0	0	0	160	160	160	160
190	8	60	0	my	True	-3	3	164	164	164	164	272	504	504	504
190	8	109	0	my	True	-3	4	144	144	144	144	164	164	164	164
190	8	71	0	my	True	-3	5	0	0	0	0	280	280	280	280
190	8	161	0	my	True	-3	6	0	0	0	0	0	0	0	0
190	8	152	0	my	True	-3	7	0	0	0	0	232	232	232	232
190	8	73	0	my	True	-3	8	0	0	0	0	172	396	396	396
190	8	26	0	my	True	-3	10	184	184	184	184	64	64	64	64
190	8	33	0	my	True	-3	11	196	196	196	196	172	172	172	172
190	8	19	0	my	True	-3	12	148	148	148	148	0	0	0	0
190	8	71	0	my	True	-3	13	0	0	0	0	172	172	172	172
190	8	15	0	my	True	-3	14	144	144	144	144	160	628	628	628
190	8	176	0	my	True	-3	15	0	0	0	0	176	176	176	176
190	8	190	0	my	True	-3	16	212	212	212	212	196	196	196	196
190	8	89	0	my	True	-3	17	128	128	128	128	0	0	0	0
190	8	26	0	my	True	-3	18	212	212	212	212	0	0	0	0
190	8	146	0	my	True	-3	19	116	116	116	116	152	152	152	152
190	8	96	0	my	True	-3	20	0	0	0	0	0	0	0	0
190	8	137	0	my	True	-3	21	156	156	156	156	0	0	0	0
190	8	176	0	my	True	-3	22	0	0	0	0	220	220	220	220
190	8	55	0	my	True	-3	23	424	424	424	424	116	116	116	260
190	8	172	0	my	True	-3	24	0	0	0	0	292	452	452	452
190	8	165	0	my	True	-3	25	0	0	0	0	204	204	204	204
190	8	115	0	my	True	-3	27	152	220	220	220	204	204	204	204
190	8	54	0	my	True	-3	28	0	0	0	0	208	208	208	208
190	8	156	0	my	True	-3	29	176	176	176	176	164	164	164	164
190	8	119	0	my	True	-3	30	504	504	504	504	212	212	212	212
190	8	157	0	my	True	-3	31	0	0	0	0	140	140	140	140
190	8	53	0	my	True	-3	32	0	0	0	0	172	464	464	464
190	8	205	0	my	True	-3	33	0	0	0	0	144	144	144	144
190	8	62	0	my	True	-3	34	116	116	116	116	0	0	0	0
190	8	181	0	my	True	-3	35	0	0	0	0	200	200	200	200
190	8	172	0	my	True	-3	36	0	0	0	0	232	232	232	232
190	8	131	0	my	True	-3	37	0	0	0	0	192	356	356	356
190	8	147	0	my	True	-3	38	196	196	196	196	172	172	172	172
190	8	204	0	my	True	-3	39	0	0	0	0	252	252	252	252
190	8	181	0	my	True	-3	40	0	0	0	0	152	152	152	500
190	8	125	0	my	True	-3	41	0	0	0	0	168	168	276	536
190	8	155	0	my	True	-3	42	204	204	204	204	244	244	244	244
190	8	52	0	my	True	-3	43	0	0	0	0	156	156	156	156
190	8	184	0	my	True	-3	1	180	180	180	264	192	412	412	412
190	8	152	0	my	True	-3	2	0	0	0	0	160	160	160	160
190	8	60	0	my	True	-3	3	164	164	164	164	272	504	504	504
190	8	109	0	my	True	-3	4	144	144	144	144	164	164	164	164
190	8	71	0	my	True	-3	5	0	0	0	0	280	280	280	280
190	8	161	0	my	True	-3	6	0	0	0	0	0	0	0	0
190	8	152	0	my	True	-3	7	0	0	0	0	232	232	232	232
190	8	73	0	my	True	-3	8	0	0	0	0	172	396	396	396
190	8	26	0	my	True	-3	10	184	184	184	184	64	64	64	64
190	8	33	0	my	True	-3	11	196	196	196	196	172	172	172	172
190	8	19	0	my	True	-3	12	148	148	148	148	0	0	0	0
190	8	71	0	my	True	-3	13	0	0	0	0	172	172	172	172
190	8	15	0	my	True	-3	14	144	144	144	144	160	628	628	628
190	8	176	0	my	True	-3	15	0	0	0	0	176	176	176	176
190	8	190	0	my	True	-3	16	212	212	212	212	196	196	196	196
190	8	89	0	my	True	-3	17	128	128	128	128	0	0	0	0
190	8	26	0	my	True	-3	18	212	212	212	212	0	0	0	0
190	8	146	0	my	True	-3	19	116	116	116	116	152	152	152	152
190	8	96	0	my	True	-3	20	0	0	0	0	0	0	0	0
190	8	137	0	my	True	-3	21	156	156	156	156	0	0	0	0
190	8	176	0	my	True	-3	22	0	0	0	0	220	220	220	220
190	8	55	0	my	True	-3	23	424	424	424	424	116	116	116	260
190	8	172	0	my	True	-3	24	0	0	0	0	292	452	452	452
190	8	165	0	my	True	-3	25	0	0	0	0	204	204	204	204
190	8	115	0	my	True	-3	27	152	220	220	220	204	204	204	204
190	8	54	0	my	True	-3	28	0	0	0	0	208	208	208	208
190	8	156	0	my	True	-3	29	176	176	176	176	164	164	164	164
190	8	119	0	my	True	-3	30	504	504	504	504	212	212	212	212
190	8	157	0	my	True	-3	31	0	0	0	0	140	140	140	140
190	8	53	0	my	True	-3	32	0	0	0	0	172	464	464	464
190	8	205	0	my	True	-3	33	0	0	0	0	144	144	144	144
190	8	62	0	my	True	-3	34	116	116	116	116	0	0	0	0
190	8	181	0	my	True	-3	35	0	0	0	0	200	200	200	200
190	8	172	0	my	True	-3	36	0	0	0	0	232	232	232	232
190	8	131	0	my	True	-3	37	0	0	0	0	192	356	356	356
190	8	147	0	my	True	-3	38	196	196	196	196	172	172	172	172
190	8	204	0	my	True	-3	39	0	0	0	0	252	252	252	252
190	8	181	0	my	True	-3	40	0	0	0	0	152	152	152	500
190	8	125	0	my	True	-3	41	0	0	0	0	168	168	276	536
190	8	155	0	my	True	-3	42	204	204	204	204	244	244	244	244
190	8	52	0	my	True	-3	43	0	0	0	0	156	156	156	156
194	10	157	0	it	False	-3	1	0	0	0	0	128	128	128	128
194	10	78	0	it	False	-3	2	0	0	0	0	156	156	156	860
194	10	172	0	it	False	-3	3	324	324	324	324	224	224	224	224
194	10	125	0	it	False	-3	4	0	0	0	0	0	0	0	0
194	10	183	0	it	False	-3	5	0	0	0	0	0	0	0	0
194	10	156	0	it	False	-3	6	0	0	0	0	0	0	0	0
194	10	95	0	it	False	-3	7	40	40	40	1684	0	0	0	0
194	10	111	0	it	False	-3	8	0	0	0	0	232	232	232	232
194	10	9	0	it	False	-3	9	0	0	0	0	116	116	116	116
194	10	189	0	it	False	-3	10	0	0	0	0	164	164	164	164
194	10	116	0	it	False	-3	11	0	0	0	0	204	204	204	204
194	10	88	0	it	False	-3	12	0	0	0	0	0	0	0	0
194	10	204	0	it	False	-3	13	0	0	0	0	428	428	428	428
194	10	27	0	it	False	-3	14	0	0	0	0	312	312	312	312
194	10	35	0	it	False	-3	15	0	0	0	0	0	0	0	0
194	10	6	0	it	False	-3	16	196	196	196	196	0	0	0	0
194	10	185	0	it	False	-3	18	0	0	0	0	0	0	0	0
194	10	83	0	it	False	-3	19	204	204	372	1236	0	0	0	0
194	10	51	0	it	False	-3	20	292	292	292	292	0	0	0	0
194	10	7	0	it	False	-3	21	0	0	0	0	0	0	0	0
194	10	126	0	it	False	-3	22	0	0	0	0	0	0	0	0
194	10	69	0	it	False	-3	23	100	100	100	100	508	508	860	2400
194	10	21	0	it	False	-3	24	0	0	0	0	0	0	0	0
194	10	142	0	it	False	-3	25	0	0	0	0	0	0	0	0
194	10	165	0	it	False	-3	27	176	176	176	432	0	0	0	0
194	10	149	0	it	False	-3	28	168	168	168	168	0	0	0	0
194	10	6	0	it	False	-3	29	224	496	496	496	0	0	0	0
194	10	116	0	it	False	-3	30	0	0	0	0	0	0	0	0
194	10	18	0	it	False	-3	31	132	132	132	516	0	0	0	0
194	10	161	0	it	False	-3	32	0	0	0	0	156	156	156	156
194	10	122	0	it	False	-3	33	0	0	0	0	0	0	0	0
194	10	49	0	it	False	-3	34	0	0	0	0	0	0	0	0
194	10	143	0	it	False	-3	35	0	0	0	0	0	0	0	0
194	10	45	0	it	False	-3	36	0	0	0	0	0	0	0	0
194	10	64	0	it	False	-3	37	124	124	124	1100	176	176	176	176
194	10	201	0	it	False	-3	38	144	144	144	144	0	0	0	0
194	10	153	0	it	False	-3	39	0	0	0	0	0	0	0	0
194	10	21	0	it	False	-3	40	200	200	200	612	136	136	136	136
194	10	168	0	it	False	-3	41	268	268	268	268	0	0	0	0
194	10	161	0	it	False	-3	42	208	208	208	860	0	0	0	0
194	10	123	0	it	False	-3	43	0	0	0	0	180	180	180	180
195	5	97	0	he	False	-4	1	0	0	0	0	228	228	228	228
195	5	192	0	he	False	-4	2	140	140	140	140	0	0	0	0
195	5	159	0	he	False	-4	3	0	0	0	0	156	156	156	156
195	5	164	0	he	False	-4	4	160	160	160	160	160	160	160	160
195	5	138	0	he	False	-4	5	0	0	0	0	252	252	252	252
195	5	43	0	he	False	-4	6	156	156	156	156	128	128	128	128
195	5	56	0	he	False	-4	7	88	88	88	88	0	0	0	0
195	5	41	0	he	False	-4	8	196	196	196	196	132	132	132	132
195	5	149	0	he	False	-4	10	116	116	116	116	0	0	0	0
195	5	24	0	he	False	-4	11	0	0	0	0	140	140	140	140
195	5	182	0	he	False	-4	12	0	0	0	0	224	224	224	224
195	5	98	0	he	False	-4	13	192	192	192	192	224	224	224	224
195	5	169	0	he	False	-4	14	172	172	172	172	208	208	208	208
195	5	177	0	he	False	-4	15	0	0	0	0	0	0	0	0
195	5	74	0	he	False	-4	16	0	0	0	0	176	176	176	176
195	5	63	0	he	False	-4	17	0	0	0	0	0	0	0	0
195	5	186	0	he	False	-4	18	0	0	0	0	236	236	236	236
195	5	145	0	he	False	-4	19	0	0	0	0	108	108	108	108
195	5	150	0	he	False	-4	20	0	0	0	0	148	148	148	148
195	5	193	0	he	False	-4	21	0	0	0	0	208	208	372	1096
195	5	41	0	he	False	-4	22	0	0	0	0	0	0	0	0
195	5	101	0	he	False	-4	23	0	0	0	0	652	652	652	652
195	5	93	0	he	False	-4	24	168	168	168	168	0	0	0	0
195	5	28	0	he	False	-4	25	144	144	144	144	172	172	172	172
195	5	41	0	he	False	-4	27	0	0	0	0	144	144	144	744
195	5	152	0	he	False	-4	28	160	392	392	520	164	164	164	164
195	5	119	0	he	False	-4	29	204	204	204	204	0	0	0	0
195	5	117	0	he	False	-4	30	0	0	0	0	272	272	272	272
195	5	116	0	he	False	-4	31	168	168	168	168	0	0	0	0
195	5	74	0	he	False	-4	32	164	164	164	164	208	208	208	208
